date,keyword,category,trend_score,applicability_score,weighted_score,data_source
2024-11-10,valentine,social_events,35,0.95,33,mock_data
2024-11-17,valentine,social_events,43,0.95,41,mock_data
2024-11-24,valentine,social_events,43,0.95,41,mock_data
2024-12-01,valentine,social_events,54,0.95,51,mock_data
2024-12-08,valentine,social_events,35,0.95,33,mock_data
2024-12-15,valentine,social_events,47,0.95,45,mock_data
2024-12-22,valentine,social_events,56,0.95,54,mock_data
2024-12-29,valentine,social_events,59,0.95,56,mock_data
2024-01-07,giáng sinh,social_events,64,0.95,61,mock_data
2024-01-14,giáng sinh,social_events,68,0.95,65,mock_data
2024-01-21,giáng sinh,social_events,56,0.95,53,mock_data
2024-01-28,giáng sinh,social_events,61,0.95,58,mock_data
2024-02-04,giáng sinh,social_events,56,0.95,53,mock_data
2024-02-11,giáng sinh,social_events,71,0.95,67,mock_data
2024-02-18,giáng sinh,social_events,72,0.95,69,mock_data
2024-02-25,giáng sinh,social_events,62,0.95,59,mock_data
2024-03-03,giáng sinh,social_events,51,0.95,48,mock_data
2024-03-10,giáng sinh,social_events,71,0.95,67,mock_data
2024-03-17,giáng sinh,social_events,76,0.95,73,mock_data
2024-03-24,giáng sinh,social_events,58,0.95,55,mock_data
2024-03-31,giáng sinh,social_events,63,0.95,60,mock_data
2024-04-07,giáng sinh,social_events,59,0.95,56,mock_data
2024-04-14,giáng sinh,social_events,56,0.95,53,mock_data
2024-04-21,giáng sinh,social_events,43,0.95,40,mock_data
2024-04-28,giáng sinh,social_events,39,0.95,37,mock_data
2024-05-05,giáng sinh,social_events,47,0.95,45,mock_data
2024-05-12,giáng sinh,social_events,35,0.95,33,mock_data
2024-05-19,giáng sinh,social_events,35,0.95,34,mock_data
2024-05-26,giáng sinh,social_events,14,0.95,13,mock_data
2024-06-02,giáng sinh,social_events,28,0.95,27,mock_data
2024-06-09,giáng sinh,social_events,33,0.95,32,mock_data
2024-06-16,giáng sinh,social_events,25,0.95,24,mock_data
2024-06-23,giáng sinh,social_events,11,0.95,10,mock_data
2024-06-30,giáng sinh,social_events,11,0.95,10,mock_data
2024-07-07,giáng sinh,social_events,9,0.95,8,mock_data
2024-07-14,giáng sinh,social_events,11,0.95,10,mock_data
2024-07-21,giáng sinh,social_events,2,0.95,2,mock_data
2024-07-28,giáng sinh,social_events,4,0.95,4,mock_data
2024-08-04,giáng sinh,social_events,6,0.95,6,mock_data
2024-08-11,giáng sinh,social_events,3,0.95,3,mock_data
2024-08-18,giáng sinh,social_events,0,0.95,0,mock_data
2024-08-25,giáng sinh,social_events,3,0.95,3,mock_data
2024-09-01,giáng sinh,social_events,0,0.95,0,mock_data
2024-09-08,giáng sinh,social_events,6,0.95,6,mock_data
2024-09-15,giáng sinh,social_events,17,0.95,16,mock_data
2024-09-22,giáng sinh,social_events,11,0.95,10,mock_data
2024-09-29,giáng sinh,social_events,11,0.95,10,mock_data
2024-10-06,giáng sinh,social_events,19,0.95,18,mock_data
2024-10-13,giáng sinh,social_events,19,0.95,18,mock_data
2024-10-20,giáng sinh,social_events,27,0.95,25,mock_data
2024-10-27,giáng sinh,social_events,24,0.95,22,mock_data
2024-11-03,giáng sinh,social_events,24,0.95,23,mock_data
2024-11-10,giáng sinh,social_events,34,0.95,32,mock_data
2024-11-17,giáng sinh,social_events,42,0.95,40,mock_data
2024-11-24,giáng sinh,social_events,31,0.95,29,mock_data
2024-12-01,giáng sinh,social_events,34,0.95,33,mock_data
2024-12-08,giáng sinh,social_events,59,0.95,56,mock_data
2024-12-15,giáng sinh,social_events,51,0.95,48,mock_data
2024-12-22,giáng sinh,social_events,57,0.95,54,mock_data
2024-12-29,giáng sinh,social_events,66,0.95,62,mock_data
2024-01-07,sinh nhật,social_events,33,0.95,32,mock_data
2024-01-14,sinh nhật,social_events,71,0.95,67,mock_data
2024-01-21,sinh nhật,social_events,41,0.95,39,mock_data
2024-01-28,sinh nhật,social_events,56,0.95,53,mock_data
2024-02-04,sinh nhật,social_events,72,0.95,68,mock_data
2024-02-11,sinh nhật,social_events,66,0.95,63,mock_data
2024-02-18,sinh nhật,social_events,76,0.95,72,mock_data
2024-02-25,sinh nhật,social_events,60,0.95,57,mock_data
2024-03-03,sinh nhật,social_events,81,0.95,77,mock_data
2024-03-10,sinh nhật,social_events,69,0.95,65,mock_data
2024-03-17,sinh nhật,social_events,69,0.95,65,mock_data
2024-03-24,sinh nhật,social_events,58,0.95,55,mock_data
2024-03-31,sinh nhật,social_events,59,0.95,56,mock_data
2024-04-07,sinh nhật,social_events,35,0.95,33,mock_data
2024-04-14,sinh nhật,social_events,53,0.95,51,mock_data
2024-04-21,sinh nhật,social_events,36,0.95,35,mock_data
2024-04-28,sinh nhật,social_events,39,0.95,37,mock_data
2024-05-05,sinh nhật,social_events,54,0.95,51,mock_data
2024-05-12,sinh nhật,social_events,34,0.95,32,mock_data
2024-05-19,sinh nhật,social_events,22,0.95,21,mock_data
2024-05-26,sinh nhật,social_events,20,0.95,19,mock_data
2024-06-02,sinh nhật,social_events,24,0.95,23,mock_data
2024-06-09,sinh nhật,social_events,13,0.95,12,mock_data
2024-06-16,sinh nhật,social_events,25,0.95,24,mock_data
2024-06-23,sinh nhật,social_events,19,0.95,18,mock_data
2024-06-30,sinh nhật,social_events,23,0.95,22,mock_data
2024-07-07,sinh nhật,social_events,26,0.95,25,mock_data
2024-07-14,sinh nhật,social_events,8,0.95,8,mock_data
2024-07-21,sinh nhật,social_events,2,0.95,2,mock_data
2024-07-28,sinh nhật,social_events,9,0.95,9,mock_data
2024-08-04,sinh nhật,social_events,13,0.95,12,mock_data
2024-08-11,sinh nhật,social_events,3,0.95,3,mock_data
2024-08-18,sinh nhật,social_events,5,0.95,5,mock_data
2024-08-25,sinh nhật,social_events,11,0.95,11,mock_data
2024-09-01,sinh nhật,social_events,10,0.95,9,mock_data
2024-09-08,sinh nhật,social_events,0,0.95,0,mock_data
2024-09-15,sinh nhật,social_events,0,0.95,0,mock_data
2024-09-22,sinh nhật,social_events,18,0.95,17,mock_data
2024-09-29,sinh nhật,social_events,16,0.95,15,mock_data
2024-10-06,sinh nhật,social_events,13,0.95,13,mock_data
2024-10-13,sinh nhật,social_events,25,0.95,24,mock_data
2024-10-20,sinh nhật,social_events,20,0.95,19,mock_data
2024-10-27,sinh nhật,social_events,27,0.95,26,mock_data
2024-11-03,sinh nhật,social_events,26,0.95,25,mock_data
2024-11-10,sinh nhật,social_events,31,0.95,29,mock_data
2024-11-17,sinh nhật,social_events,41,0.95,39,mock_data
2024-11-24,sinh nhật,social_events,39,0.95,37,mock_data
2024-12-01,sinh nhật,social_events,43,0.95,41,mock_data
2024-12-08,sinh nhật,social_events,48,0.95,46,mock_data
2024-12-15,sinh nhật,social_events,45,0.95,43,mock_data
2024-12-22,sinh nhật,social_events,52,0.95,50,mock_data
2024-12-29,sinh nhật,social_events,47,0.95,45,mock_data
2024-01-07,halloween,social_events,56,0.95,53,mock_data
2024-01-14,halloween,social_events,64,0.95,61,mock_data
2024-01-21,halloween,social_events,79,0.95,75,mock_data
2024-01-28,halloween,social_events,64,0.95,61,mock_data
2024-02-04,halloween,social_events,62,0.95,59,mock_data
2024-02-11,halloween,social_events,62,0.95,59,mock_data
2024-02-18,halloween,social_events,41,0.95,39,mock_data
2024-02-25,halloween,social_events,63,0.95,60,mock_data
2024-03-03,halloween,social_events,63,0.95,60,mock_data
2024-03-10,halloween,social_events,56,0.95,53,mock_data
2024-03-17,halloween,social_events,68,0.95,65,mock_data
2024-03-24,halloween,social_events,68,0.95,65,mock_data
2024-03-31,halloween,social_events,54,0.95,51,mock_data
2024-04-07,halloween,social_events,62,0.95,59,mock_data
2024-04-14,halloween,social_events,42,0.95,40,mock_data
2024-04-21,halloween,social_events,60,0.95,57,mock_data
2024-04-28,halloween,social_events,52,0.95,49,mock_data
2024-05-05,halloween,social_events,43,0.95,41,mock_data
2024-05-12,halloween,social_events,31,0.95,29,mock_data
2024-05-19,halloween,social_events,29,0.95,27,mock_data
2024-05-26,halloween,social_events,30,0.95,28,mock_data
2024-06-02,halloween,social_events,33,0.95,31,mock_data
2024-06-09,halloween,social_events,20,0.95,19,mock_data
2024-06-16,halloween,social_events,19,0.95,18,mock_data
2024-06-23,halloween,social_events,23,0.95,22,mock_data
2024-06-30,halloween,social_events,18,0.95,17,mock_data
2024-07-07,halloween,social_events,12,0.95,11,mock_data
2024-07-14,halloween,social_events,17,0.95,16,mock_data
2024-07-21,halloween,social_events,5,0.95,4,mock_data
2024-07-28,halloween,social_events,12,0.95,11,mock_data
2024-08-04,halloween,social_events,4,0.95,4,mock_data
2024-08-11,halloween,social_events,13,0.95,12,mock_data
2024-08-18,halloween,social_events,0,0.95,0,mock_data
2024-08-25,halloween,social_events,4,0.95,4,mock_data
2024-09-01,halloween,social_events,0,0.95,0,mock_data
2024-09-08,halloween,social_events,21,0.95,20,mock_data
2024-09-15,halloween,social_events,6,0.95,6,mock_data
2024-09-22,halloween,social_events,12,0.95,11,mock_data
2024-09-29,halloween,social_events,10,0.95,10,mock_data
2024-10-06,halloween,social_events,10,0.95,10,mock_data
2024-10-13,halloween,social_events,19,0.95,18,mock_data
2024-10-20,halloween,social_events,24,0.95,23,mock_data
2024-10-27,halloween,social_events,28,0.95,26,mock_data
2024-11-03,halloween,social_events,32,0.95,30,mock_data
2024-11-10,halloween,social_events,29,0.95,27,mock_data
2024-11-17,halloween,social_events,35,0.95,33,mock_data
2024-11-24,halloween,social_events,37,0.95,35,mock_data
2024-12-01,halloween,social_events,52,0.95,50,mock_data
2024-12-08,halloween,social_events,49,0.95,47,mock_data
2024-12-15,halloween,social_events,50,0.95,47,mock_data
2024-12-22,halloween,social_events,63,0.95,60,mock_data
2024-12-29,halloween,social_events,64,0.95,60,mock_data
2024-01-07,matcha,food_trends,58,0.85,50,mock_data
2024-01-14,matcha,food_trends,59,0.85,50,mock_data
2024-01-21,matcha,food_trends,65,0.85,55,mock_data
2024-01-28,matcha,food_trends,57,0.85,48,mock_data
2024-02-04,matcha,food_trends,56,0.85,47,mock_data
2024-02-11,matcha,food_trends,42,0.85,36,mock_data
2024-02-18,matcha,food_trends,63,0.85,53,mock_data
2024-02-25,matcha,food_trends,59,0.85,50,mock_data
2024-03-03,matcha,food_trends,55,0.85,47,mock_data
2024-03-10,matcha,food_trends,57,0.85,48,mock_data
2024-03-17,matcha,food_trends,74,0.85,63,mock_data
2024-03-24,matcha,food_trends,53,0.85,45,mock_data
2024-03-31,matcha,food_trends,45,0.85,38,mock_data
2024-04-07,matcha,food_trends,48,0.85,41,mock_data
2024-04-14,matcha,food_trends,48,0.85,40,mock_data
2024-04-21,matcha,food_trends,56,0.85,48,mock_data
2024-04-28,matcha,food_trends,51,0.85,44,mock_data
2024-05-05,matcha,food_trends,52,0.85,44,mock_data
2024-05-12,matcha,food_trends,54,0.85,46,mock_data
2024-05-19,matcha,food_trends,50,0.85,43,mock_data
2024-05-26,matcha,food_trends,34,0.85,29,mock_data
2024-06-02,matcha,food_trends,47,0.85,40,mock_data
2024-06-09,matcha,food_trends,54,0.85,45,mock_data
2024-06-16,matcha,food_trends,39,0.85,33,mock_data
2024-06-23,matcha,food_trends,44,0.85,38,mock_data
2024-06-30,matcha,food_trends,73,0.85,62,mock_data
2024-07-07,matcha,food_trends,55,0.85,47,mock_data
2024-07-14,matcha,food_trends,38,0.85,33,mock_data
2024-07-21,matcha,food_trends,48,0.85,40,mock_data
2024-07-28,matcha,food_trends,58,0.85,49,mock_data
2024-08-04,matcha,food_trends,36,0.85,31,mock_data
2024-08-11,matcha,food_trends,49,0.85,42,mock_data
2024-08-18,matcha,food_trends,32,0.85,28,mock_data
2024-08-25,matcha,food_trends,44,0.85,37,mock_data
2024-09-01,matcha,food_trends,38,0.85,32,mock_data
2024-09-08,matcha,food_trends,48,0.85,41,mock_data
2024-09-15,matcha,food_trends,50,0.85,42,mock_data
2024-09-22,matcha,food_trends,40,0.85,34,mock_data
2024-09-29,matcha,food_trends,41,0.85,35,mock_data
2024-10-06,matcha,food_trends,35,0.85,30,mock_data
2024-10-13,matcha,food_trends,35,0.85,30,mock_data
2024-10-20,matcha,food_trends,49,0.85,41,mock_data
2024-10-27,matcha,food_trends,45,0.85,38,mock_data
2024-11-03,matcha,food_trends,33,0.85,28,mock_data
2024-11-10,matcha,food_trends,46,0.85,39,mock_data
2024-11-17,matcha,food_trends,55,0.85,46,mock_data
2024-11-24,matcha,food_trends,43,0.85,36,mock_data
2024-12-01,matcha,food_trends,42,0.85,36,mock_data
2024-12-08,matcha,food_trends,28,0.85,24,mock_data
2024-12-15,matcha,food_trends,48,0.85,41,mock_data
2024-12-22,matcha,food_trends,51,0.85,43,mock_data
2024-12-29,matcha,food_trends,54,0.85,46,mock_data
2024-01-07,ube,food_trends,57,0.85,49,mock_data
2024-01-14,ube,food_trends,53,0.85,45,mock_data
2024-01-21,ube,food_trends,60,0.85,51,mock_data
2024-01-28,ube,food_trends,64,0.85,55,mock_data
2024-02-04,ube,food_trends,68,0.85,58,mock_data
2024-02-11,ube,food_trends,60,0.85,51,mock_data
2024-02-18,ube,food_trends,56,0.85,48,mock_data
2024-02-25,ube,food_trends,53,0.85,45,mock_data
2024-03-03,ube,food_trends,61,0.85,51,mock_data
2024-03-10,ube,food_trends,47,0.85,40,mock_data
2024-03-17,ube,food_trends,81,0.85,68,mock_data
2024-03-24,ube,food_trends,56,0.85,47,mock_data
2024-03-31,ube,food_trends,65,0.85,55,mock_data
2024-04-07,ube,food_trends,69,0.85,58,mock_data
2024-04-14,ube,food_trends,74,0.85,63,mock_data
2024-04-21,ube,food_trends,57,0.85,48,mock_data
2024-04-28,ube,food_trends,61,0.85,52,mock_data
2024-05-05,ube,food_trends,55,0.85,47,mock_data
2024-05-12,ube,food_trends,54,0.85,46,mock_data
2024-05-19,ube,food_trends,56,0.85,48,mock_data
2024-05-26,ube,food_trends,52,0.85,44,mock_data
2024-06-02,ube,food_trends,54,0.85,45,mock_data
2024-06-09,ube,food_trends,50,0.85,42,mock_data
2024-06-16,ube,food_trends,55,0.85,47,mock_data
2024-06-23,ube,food_trends,64,0.85,55,mock_data
2024-06-30,ube,food_trends,56,0.85,48,mock_data
2024-07-07,ube,food_trends,53,0.85,45,mock_data
2024-07-14,ube,food_trends,53,0.85,45,mock_data
2024-07-21,ube,food_trends,48,0.85,41,mock_data
2024-07-28,ube,food_trends,41,0.85,34,mock_data
2024-08-04,ube,food_trends,48,0.85,41,mock_data
2024-08-11,ube,food_trends,45,0.85,38,mock_data
2024-08-18,ube,food_trends,45,0.85,38,mock_data
2024-08-25,ube,food_trends,38,0.85,33,mock_data
2024-09-01,ube,food_trends,34,0.85,29,mock_data
2024-09-08,ube,food_trends,46,0.85,39,mock_data
2024-09-15,ube,food_trends,60,0.85,51,mock_data
2024-09-22,ube,food_trends,62,0.85,53,mock_data
2024-09-29,ube,food_trends,54,0.85,46,mock_data
2024-10-06,ube,food_trends,31,0.85,26,mock_data
2024-10-13,ube,food_trends,30,0.85,26,mock_data
2024-10-20,ube,food_trends,39,0.85,33,mock_data
2024-10-27,ube,food_trends,46,0.85,39,mock_data
2024-11-03,ube,food_trends,49,0.85,41,mock_data
2024-11-10,ube,food_trends,50,0.85,43,mock_data
2024-11-17,ube,food_trends,32,0.85,27,mock_data
2024-11-24,ube,food_trends,48,0.85,40,mock_data
2024-12-01,ube,food_trends,55,0.85,47,mock_data
2024-12-08,ube,food_trends,50,0.85,42,mock_data
2024-12-15,ube,food_trends,53,0.85,45,mock_data
2024-12-22,ube,food_trends,41,0.85,34,mock_data
2024-12-29,ube,food_trends,35,0.85,29,mock_data
2024-01-07,bubble tea,food_trends,70,0.85,59,mock_data
2024-01-14,bubble tea,food_trends,82,0.85,69,mock_data
2024-01-21,bubble tea,food_trends,80,0.85,68,mock_data
2024-01-28,bubble tea,food_trends,86,0.85,73,mock_data
2024-02-04,bubble tea,food_trends,84,0.85,72,mock_data
2024-02-11,bubble tea,food_trends,79,0.85,67,mock_data
2024-02-18,bubble tea,food_trends,78,0.85,66,mock_data
2024-02-25,bubble tea,food_trends,88,0.85,74,mock_data
2024-03-03,bubble tea,food_trends,77,0.85,65,mock_data
2024-03-10,bubble tea,food_trends,81,0.85,69,mock_data
2024-03-17,bubble tea,food_trends,100,0.85,85,mock_data
2024-03-24,bubble tea,food_trends,82,0.85,70,mock_data
2024-03-31,bubble tea,food_trends,77,0.85,65,mock_data
2024-04-07,bubble tea,food_trends,94,0.85,80,mock_data
2024-04-14,bubble tea,food_trends,70,0.85,59,mock_data
2024-04-21,bubble tea,food_trends,86,0.85,73,mock_data
2024-04-28,bubble tea,food_trends,87,0.85,74,mock_data
2024-05-05,bubble tea,food_trends,81,0.85,69,mock_data
2024-05-12,bubble tea,food_trends,86,0.85,73,mock_data
2024-05-19,bubble tea,food_trends,78,0.85,66,mock_data
2024-05-26,bubble tea,food_trends,89,0.85,76,mock_data
2024-06-02,bubble tea,food_trends,79,0.85,67,mock_data
2024-06-09,bubble tea,food_trends,74,0.85,63,mock_data
2024-06-16,bubble tea,food_trends,74,0.85,63,mock_data
2024-06-23,bubble tea,food_trends,75,0.85,63,mock_data
2024-06-30,bubble tea,food_trends,75,0.85,63,mock_data
2024-07-07,bubble tea,food_trends,80,0.85,68,mock_data
2024-07-14,bubble tea,food_trends,76,0.85,65,mock_data
2024-07-21,bubble tea,food_trends,80,0.85,68,mock_data
2024-07-28,bubble tea,food_trends,54,0.85,46,mock_data
2024-08-04,bubble tea,food_trends,84,0.85,71,mock_data
2024-08-11,bubble tea,food_trends,59,0.85,50,mock_data
2024-08-18,bubble tea,food_trends,75,0.85,64,mock_data
2024-08-25,bubble tea,food_trends,88,0.85,74,mock_data
2024-09-01,bubble tea,food_trends,68,0.85,58,mock_data
2024-09-08,bubble tea,food_trends,68,0.85,58,mock_data
2024-09-15,bubble tea,food_trends,62,0.85,53,mock_data
2024-09-22,bubble tea,food_trends,71,0.85,60,mock_data
2024-09-29,bubble tea,food_trends,72,0.85,61,mock_data
2024-10-06,bubble tea,food_trends,65,0.85,55,mock_data
2024-10-13,bubble tea,food_trends,73,0.85,62,mock_data
2024-10-20,bubble tea,food_trends,63,0.85,53,mock_data
2024-10-27,bubble tea,food_trends,50,0.85,43,mock_data
2024-11-03,bubble tea,food_trends,64,0.85,55,mock_data
2024-11-10,bubble tea,food_trends,70,0.85,60,mock_data
2024-11-17,bubble tea,food_trends,67,0.85,57,mock_data
2024-11-24,bubble tea,food_trends,64,0.85,54,mock_data
2024-12-01,bubble tea,food_trends,75,0.85,64,mock_data
2024-12-08,bubble tea,food_trends,64,0.85,55,mock_data
2024-12-15,bubble tea,food_trends,73,0.85,62,mock_data
2024-12-22,bubble tea,food_trends,79,0.85,67,mock_data
2024-12-29,bubble tea,food_trends,70,0.85,60,mock_data
2024-01-07,keto dessert,food_trends,53,0.85,45,mock_data
2024-01-14,keto dessert,food_trends,56,0.85,47,mock_data
2024-01-21,keto dessert,food_trends,43,0.85,36,mock_data
2024-01-28,keto dessert,food_trends,49,0.85,41,mock_data
2024-02-04,keto dessert,food_trends,36,0.85,30,mock_data
2024-02-11,keto dessert,food_trends,40,0.85,34,mock_data
2024-02-18,keto dessert,food_trends,73,0.85,62,mock_data
2024-02-25,keto dessert,food_trends,50,0.85,42,mock_data
2024-03-03,keto dessert,food_trends,55,0.85,47,mock_data
2024-03-10,keto dessert,food_trends,50,0.85,43,mock_data
2024-03-17,keto dessert,food_trends,73,0.85,62,mock_data
2024-03-24,keto dessert,food_trends,71,0.85,60,mock_data
2024-03-31,keto dessert,food_trends,66,0.85,56,mock_data
2024-04-07,keto dessert,food_trends,50,0.85,42,mock_data
2024-04-14,keto dessert,food_trends,57,0.85,48,mock_data
2024-04-21,keto dessert,food_trends,75,0.85,63,mock_data
2024-04-28,keto dessert,food_trends,63,0.85,54,mock_data
2024-05-05,keto dessert,food_trends,50,0.85,43,mock_data
2024-05-12,keto dessert,food_trends,49,0.85,42,mock_data
2024-05-19,keto dessert,food_trends,50,0.85,43,mock_data
2024-05-26,keto dessert,food_trends,39,0.85,33,mock_data
2024-06-02,keto dessert,food_trends,57,0.85,48,mock_data
2024-06-09,keto dessert,food_trends,57,0.85,49,mock_data
2024-06-16,keto dessert,food_trends,51,0.85,43,mock_data
2024-06-23,keto dessert,food_trends,55,0.85,46,mock_data
2024-06-30,keto dessert,food_trends,49,0.85,41,mock_data
2024-07-07,keto dessert,food_trends,62,0.85,53,mock_data
2024-07-14,keto dessert,food_trends,39,0.85,33,mock_data
2024-07-21,keto dessert,food_trends,39,0.85,33,mock_data
2024-07-28,keto dessert,food_trends,49,0.85,42,mock_data
2024-08-04,keto dessert,food_trends,26,0.85,22,mock_data
2024-08-11,keto dessert,food_trends,42,0.85,36,mock_data
2024-08-18,keto dessert,food_trends,55,0.85,47,mock_data
2024-08-25,keto dessert,food_trends,28,0.85,23,mock_data
2024-09-01,keto dessert,food_trends,49,0.85,42,mock_data
2024-09-08,keto dessert,food_trends,32,0.85,28,mock_data
2024-09-15,keto dessert,food_trends,29,0.85,25,mock_data
2024-09-22,keto dessert,food_trends,47,0.85,40,mock_data
2024-09-29,keto dessert,food_trends,37,0.85,32,mock_data
2024-10-06,keto dessert,food_trends,46,0.85,39,mock_data
2024-10-13,keto dessert,food_trends,37,0.85,32,mock_data
2024-10-20,keto dessert,food_trends,45,0.85,38,mock_data
2024-10-27,keto dessert,food_trends,50,0.85,43,mock_data
2024-11-03,keto dessert,food_trends,42,0.85,36,mock_data
2024-11-10,keto dessert,food_trends,51,0.85,43,mock_data
2024-11-17,keto dessert,food_trends,49,0.85,41,mock_data
2024-11-24,keto dessert,food_trends,36,0.85,30,mock_data
2024-12-01,keto dessert,food_trends,50,0.85,43,mock_data
2024-12-08,keto dessert,food_trends,48,0.85,41,mock_data
2024-12-15,keto dessert,food_trends,53,0.85,45,mock_data
2024-12-22,keto dessert,food_trends,59,0.85,50,mock_data
2024-12-29,keto dessert,food_trends,43,0.85,36,mock_data
2024-01-07,vegan dessert,food_trends,51,0.85,44,mock_data
2024-01-14,vegan dessert,food_trends,52,0.85,44,mock_data
2024-01-21,vegan dessert,food_trends,65,0.85,55,mock_data
2024-01-28,vegan dessert,food_trends,53,0.85,45,mock_data
2024-02-04,vegan dessert,food_trends,66,0.85,56,mock_data
2024-02-11,vegan dessert,food_trends,60,0.85,51,mock_data
2024-02-18,vegan dessert,food_trends,57,0.85,48,mock_data
2024-02-25,vegan dessert,food_trends,62,0.85,53,mock_data
2024-03-03,vegan dessert,food_trends,50,0.85,42,mock_data
2024-03-10,vegan dessert,food_trends,57,0.85,48,mock_data
2024-03-17,vegan dessert,food_trends,58,0.85,49,mock_data
2024-03-24,vegan dessert,food_trends,48,0.85,41,mock_data
2024-03-31,vegan dessert,food_trends,52,0.85,44,mock_data
2024-04-07,vegan dessert,food_trends,60,0.85,51,mock_data
2024-04-14,vegan dessert,food_trends,67,0.85,57,mock_data
2024-04-21,vegan dessert,food_trends,55,0.85,46,mock_data
2024-04-28,vegan dessert,food_trends,70,0.85,60,mock_data
2024-05-05,vegan dessert,food_trends,50,0.85,43,mock_data
2024-05-12,vegan dessert,food_trends,46,0.85,39,mock_data
2024-05-19,vegan dessert,food_trends,35,0.85,30,mock_data
2024-05-26,vegan dessert,food_trends,47,0.85,40,mock_data
2024-06-02,vegan dessert,food_trends,51,0.85,43,mock_data
2024-06-09,vegan dessert,food_trends,49,0.85,42,mock_data
2024-06-16,vegan dessert,food_trends,55,0.85,47,mock_data
2024-06-23,vegan dessert,food_trends,61,0.85,52,mock_data
2024-06-30,vegan dessert,food_trends,46,0.85,39,mock_data
2024-07-07,vegan dessert,food_trends,63,0.85,54,mock_data
2024-07-14,vegan dessert,food_trends,45,0.85,39,mock_data
2024-07-21,vegan dessert,food_trends,55,0.85,47,mock_data
2024-07-28,vegan dessert,food_trends,40,0.85,34,mock_data
2024-08-04,vegan dessert,food_trends,40,0.85,34,mock_data
2024-08-11,vegan dessert,food_trends,42,0.85,36,mock_data
2024-08-18,vegan dessert,food_trends,45,0.85,39,mock_data
2024-08-25,vegan dessert,food_trends,51,0.85,43,mock_data
2024-09-01,vegan dessert,food_trends,47,0.85,40,mock_data
2024-09-08,vegan dessert,food_trends,30,0.85,25,mock_data
2024-09-15,vegan dessert,food_trends,50,0.85,43,mock_data
2024-09-22,vegan dessert,food_trends,42,0.85,35,mock_data
2024-09-29,vegan dessert,food_trends,30,0.85,25,mock_data
2024-10-06,vegan dessert,food_trends,52,0.85,44,mock_data
2024-10-13,vegan dessert,food_trends,42,0.85,35,mock_data
2024-10-20,vegan dessert,food_trends,38,0.85,32,mock_data
2024-10-27,vegan dessert,food_trends,45,0.85,39,mock_data
2024-11-03,vegan dessert,food_trends,39,0.85,33,mock_data
2024-11-10,vegan dessert,food_trends,45,0.85,38,mock_data
2024-11-17,vegan dessert,food_trends,47,0.85,40,mock_data
2024-11-24,vegan dessert,food_trends,35,0.85,30,mock_data
2024-12-01,vegan dessert,food_trends,57,0.85,48,mock_data
2024-12-08,vegan dessert,food_trends,34,0.85,29,mock_data
2024-12-15,vegan dessert,food_trends,53,0.85,45,mock_data
2024-12-22,vegan dessert,food_trends,50,0.85,42,mock_data
2024-12-29,vegan dessert,food_trends,47,0.85,40,mock_data
2024-01-07,dark academia,aesthetic_trends,58,0.8,46,mock_data
2024-01-14,dark academia,aesthetic_trends,69,0.8,55,mock_data
2024-01-21,dark academia,aesthetic_trends,55,0.8,44,mock_data
2024-01-28,dark academia,aesthetic_trends,55,0.8,44,mock_data
2024-02-04,dark academia,aesthetic_trends,58,0.8,46,mock_data
2024-02-11,dark academia,aesthetic_trends,60,0.8,48,mock_data
2024-02-18,dark academia,aesthetic_trends,69,0.8,55,mock_data
2024-02-25,dark academia,aesthetic_trends,58,0.8,46,mock_data
2024-03-03,dark academia,aesthetic_trends,89,0.8,71,mock_data
2024-03-10,dark academia,aesthetic_trends,70,0.8,56,mock_data
2024-03-17,dark academia,aesthetic_trends,78,0.8,63,mock_data
2024-03-24,dark academia,aesthetic_trends,62,0.8,49,mock_data
2024-03-31,dark academia,aesthetic_trends,58,0.8,47,mock_data
2024-04-07,dark academia,aesthetic_trends,78,0.8,62,mock_data
2024-04-14,dark academia,aesthetic_trends,64,0.8,51,mock_data
2024-04-21,dark academia,aesthetic_trends,77,0.8,62,mock_data
2024-04-28,dark academia,aesthetic_trends,79,0.8,63,mock_data
2024-05-05,dark academia,aesthetic_trends,63,0.8,50,mock_data
2024-05-12,dark academia,aesthetic_trends,66,0.8,53,mock_data
2024-05-19,dark academia,aesthetic_trends,54,0.8,43,mock_data
2024-05-26,dark academia,aesthetic_trends,53,0.8,43,mock_data
2024-06-02,dark academia,aesthetic_trends,56,0.8,45,mock_data
2024-06-09,dark academia,aesthetic_trends,55,0.8,44,mock_data
2024-06-16,dark academia,aesthetic_trends,65,0.8,52,mock_data
2024-06-23,dark academia,aesthetic_trends,57,0.8,46,mock_data
2024-06-30,dark academia,aesthetic_trends,54,0.8,43,mock_data
2024-07-07,dark academia,aesthetic_trends,62,0.8,49,mock_data
2024-07-14,dark academia,aesthetic_trends,62,0.8,49,mock_data
2024-07-21,dark academia,aesthetic_trends,59,0.8,47,mock_data
2024-07-28,dark academia,aesthetic_trends,56,0.8,45,mock_data
2024-08-04,dark academia,aesthetic_trends,52,0.8,41,mock_data
2024-08-11,dark academia,aesthetic_trends,46,0.8,37,mock_data
2024-08-18,dark academia,aesthetic_trends,55,0.8,44,mock_data
2024-08-25,dark academia,aesthetic_trends,64,0.8,51,mock_data
2024-09-01,dark academia,aesthetic_trends,41,0.8,33,mock_data
