date,competitor,product,price,has_promotion,estimated_market_share,store_count,quality_rating,delivery_available
2024-07-29,Paris Baguette,Macaron,39000.0,0,0.123,7,3.6,1
2024-07-29,Paris Baguette,Éclair,43000.0,1,0.076,5,3.6,0
2024-07-29,Paris Baguette,Croissant,26000.0,1,0.064,8,3.8,0
2024-07-29,Paris Baguette,Red Velvet Cake,229000.0,0,0.187,17,4.0,1
2024-07-29,Tous Les Jours,Tiramisu,194000.0,0,0.08,20,4.0,1
2024-07-29,Tous Les Jours,Cheesecake,176000.0,0,0.055,17,4.6,1
2024-07-29,Tous Les Jours,Macaron,36000.0,0,0.06,16,4.3,1
2024-07-29,Tous Les Jours,Éclair,44000.0,1,0.056,1,4.0,1
2024-07-29,Tous Les Jours,Croissant,30000.0,0,0.222,19,4.4,0
2024-07-29,Tous Les Jours,Red Velvet Cake,239000.0,0,0.139,12,4.3,1
2024-07-29,ABC Bakery,Tiramisu,167000.0,0,0.141,16,4.4,0
2024-07-29,ABC Bakery,Cheesecake,143000.0,0,0.141,22,3.5,1
2024-07-29,ABC Bakery,Macaron,31000.0,0,0.171,23,4.4,0
2024-07-29,ABC Bakery,Éclair,43000.0,0,0.123,13,4.2,0
2024-07-29,ABC Bakery,Croissant,26000.0,0,0.106,17,4.1,1
2024-07-29,ABC Bakery,Red Velvet Cake,193000.0,0,0.15,1,4.6,1
2024-07-29,Givral,Tiramisu,162000.0,0,0.21,2,4.8,0
2024-07-29,Givral,Cheesecake,143000.0,0,0.217,21,3.5,1
2024-07-29,Givral,Macaron,27000.0,0,0.21,14,4.4,1
2024-07-29,Givral,Éclair,40000.0,0,0.147,4,4.5,0
2024-07-29,Givral,Croissant,24000.0,0,0.064,15,4.3,1
2024-07-29,Givral,Red Velvet Cake,181000.0,0,0.129,11,3.8,0
2024-07-29,Local Bakery A,Tiramisu,156000.0,0,0.127,10,4.0,1
2024-07-29,Local Bakery A,Cheesecake,93000.0,1,0.117,6,4.1,0
2024-07-29,Local Bakery A,Macaron,26000.0,0,0.166,23,3.6,0
2024-07-29,Local Bakery A,Éclair,38000.0,0,0.241,2,4.7,1
2024-07-29,Local Bakery A,Croissant,22000.0,0,0.187,3,3.7,1
2024-07-29,Local Bakery A,Red Velvet Cake,168000.0,0,0.11,14,3.9,1
2024-07-29,Supermarket Chain,Tiramisu,122000.0,0,0.158,10,4.7,1
2024-07-29,Supermarket Chain,Cheesecake,93000.0,0,0.162,23,3.5,1
2024-07-29,Supermarket Chain,Macaron,22000.0,0,0.188,17,4.5,1
2024-07-29,Supermarket Chain,Éclair,25000.0,1,0.06,10,3.7,1
2024-07-29,Supermarket Chain,Croissant,20000.0,0,0.128,17,4.0,0
2024-07-29,Supermarket Chain,Red Velvet Cake,132000.0,0,0.177,12,3.9,1
2024-07-30,Paris Baguette,Tiramisu,217000.0,0,0.148,13,4.5,1
2024-07-30,Paris Baguette,Cheesecake,168000.0,1,0.221,2,4.3,0
2024-07-30,Paris Baguette,Macaron,38000.0,0,0.221,16,4.8,1
2024-07-30,Paris Baguette,Éclair,51000.0,0,0.181,22,4.3,1
2024-07-30,Paris Baguette,Croissant,31000.0,0,0.125,2,3.6,0
2024-07-30,Paris Baguette,Red Velvet Cake,214000.0,0,0.233,12,4.4,0
2024-07-30,Tous Les Jours,Tiramisu,207000.0,0,0.19,23,3.6,0
2024-07-30,Tous Les Jours,Cheesecake,171000.0,0,0.126,14,3.5,1
2024-07-30,Tous Les Jours,Macaron,36000.0,0,0.2,17,4.8,1
2024-07-30,Tous Les Jours,Éclair,40000.0,1,0.208,24,4.3,1
2024-07-30,Tous Les Jours,Croissant,32000.0,0,0.208,22,3.9,0
2024-07-30,Tous Les Jours,Red Velvet Cake,226000.0,0,0.187,22,4.4,1
2024-07-30,ABC Bakery,Tiramisu,175000.0,0,0.119,23,4.0,1
2024-07-30,ABC Bakery,Cheesecake,149000.0,0,0.144,5,4.3,1
2024-07-30,ABC Bakery,Macaron,31000.0,0,0.098,3,4.5,1
2024-07-30,ABC Bakery,Éclair,42000.0,0,0.238,6,3.9,0
2024-07-30,ABC Bakery,Croissant,27000.0,0,0.242,19,4.6,1
2024-07-30,ABC Bakery,Red Velvet Cake,187000.0,0,0.148,20,3.8,0
2024-07-30,Givral,Tiramisu,161000.0,0,0.063,15,3.6,0
2024-07-30,Givral,Cheesecake,135000.0,0,0.125,5,4.4,0
2024-07-30,Givral,Macaron,24000.0,1,0.136,10,4.7,1
2024-07-30,Givral,Éclair,39000.0,0,0.224,5,3.9,1
2024-07-30,Givral,Croissant,24000.0,0,0.197,3,4.5,1
2024-07-30,Givral,Red Velvet Cake,184000.0,0,0.144,9,4.1,1
2024-07-30,Local Bakery A,Tiramisu,151000.0,0,0.166,14,3.8,1
2024-07-30,Local Bakery A,Cheesecake,138000.0,0,0.197,7,4.4,1
2024-07-30,Local Bakery A,Macaron,27000.0,0,0.09,17,3.9,1
2024-07-30,Local Bakery A,Éclair,39000.0,0,0.18,23,4.3,1
2024-07-30,Local Bakery A,Croissant,24000.0,0,0.18,4,3.6,1
2024-07-30,Local Bakery A,Red Velvet Cake,165000.0,0,0.208,10,3.7,1
2024-07-30,Supermarket Chain,Tiramisu,117000.0,0,0.05,22,4.0,1
2024-07-30,Supermarket Chain,Cheesecake,102000.0,0,0.135,17,4.0,0
2024-07-30,Supermarket Chain,Macaron,21000.0,0,0.219,1,4.4,1
2024-07-30,Supermarket Chain,Éclair,26000.0,1,0.079,24,3.9,1
2024-07-30,Supermarket Chain,Croissant,18000.0,0,0.057,7,4.7,1
2024-07-30,Supermarket Chain,Red Velvet Cake,132000.0,0,0.142,14,3.9,0
2024-07-31,Paris Baguette,Tiramisu,212000.0,0,0.111,22,4.0,1
2024-07-31,Paris Baguette,Cheesecake,147000.0,1,0.164,4,4.8,1
2024-07-31,Paris Baguette,Macaron,37000.0,0,0.12,11,4.4,1
2024-07-31,Paris Baguette,Éclair,54000.0,0,0.092,15,3.8,1
2024-07-31,Paris Baguette,Croissant,33000.0,0,0.094,7,4.8,0
2024-07-31,Paris Baguette,Red Velvet Cake,244000.0,0,0.055,12,4.1,0
2024-07-31,Tous Les Jours,Tiramisu,214000.0,0,0.063,5,4.4,1
2024-07-31,Tous Les Jours,Cheesecake,174000.0,0,0.205,24,4.2,1
2024-07-31,Tous Les Jours,Macaron,36000.0,0,0.223,16,4.8,1
2024-07-31,Tous Les Jours,Éclair,53000.0,0,0.158,11,4.7,0
2024-07-31,Tous Les Jours,Croissant,31000.0,0,0.081,8,4.4,1
2024-07-31,Tous Les Jours,Red Velvet Cake,221000.0,0,0.168,5,3.5,1
2024-07-31,ABC Bakery,Tiramisu,177000.0,0,0.225,9,3.8,0
2024-07-31,ABC Bakery,Cheesecake,122000.0,1,0.139,19,4.0,0
2024-07-31,ABC Bakery,Macaron,31000.0,0,0.221,4,4.3,0
2024-07-31,ABC Bakery,Éclair,41000.0,0,0.226,24,4.1,1
2024-07-31,ABC Bakery,Croissant,24000.0,0,0.174,24,3.9,1
2024-07-31,ABC Bakery,Red Velvet Cake,190000.0,0,0.139,6,3.7,1
2024-07-31,Givral,Tiramisu,160000.0,0,0.18,6,3.6,0
2024-07-31,Givral,Cheesecake,146000.0,0,0.115,13,4.7,0
2024-07-31,Givral,Macaron,30000.0,0,0.237,24,3.8,1
2024-07-31,Givral,Éclair,41000.0,0,0.212,15,3.6,1
2024-07-31,Givral,Croissant,25000.0,0,0.177,3,4.1,1
2024-07-31,Givral,Red Velvet Cake,179000.0,0,0.136,5,3.8,1
2024-07-31,Local Bakery A,Tiramisu,153000.0,0,0.071,9,3.6,1
2024-07-31,Local Bakery A,Cheesecake,131000.0,0,0.199,1,4.4,1
2024-07-31,Local Bakery A,Macaron,26000.0,0,0.108,7,4.1,0
2024-07-31,Local Bakery A,Éclair,38000.0,0,0.103,14,4.3,1
2024-07-31,Local Bakery A,Croissant,23000.0,0,0.131,6,4.2,1
2024-07-31,Local Bakery A,Red Velvet Cake,167000.0,0,0.088,24,4.2,0
2024-07-31,Supermarket Chain,Tiramisu,120000.0,0,0.124,5,4.3,1
2024-07-31,Supermarket Chain,Cheesecake,81000.0,1,0.117,7,4.1,0
2024-07-31,Supermarket Chain,Macaron,22000.0,0,0.218,7,3.9,1
2024-07-31,Supermarket Chain,Éclair,29000.0,0,0.162,8,4.4,1
2024-07-31,Supermarket Chain,Croissant,18000.0,0,0.11,22,4.2,1
2024-07-31,Supermarket Chain,Red Velvet Cake,128000.0,0,0.111,19,4.3,1
2024-08-01,Paris Baguette,Tiramisu,177000.0,1,0.233,4,4.6,1
2024-08-01,Paris Baguette,Cheesecake,155000.0,1,0.154,2,3.6,1
2024-08-01,Paris Baguette,Macaron,38000.0,0,0.091,14,4.0,0
2024-08-01,Paris Baguette,Éclair,54000.0,0,0.094,3,4.1,1
2024-08-01,Paris Baguette,Croissant,31000.0,0,0.24,8,3.7,1
2024-08-01,Paris Baguette,Red Velvet Cake,231000.0,0,0.242,24,4.4,0
2024-08-01,Tous Les Jours,Tiramisu,212000.0,0,0.215,18,4.4,1
2024-08-01,Tous Les Jours,Cheesecake,173000.0,0,0.189,21,3.9,0
2024-08-01,Tous Les Jours,Macaron,38000.0,0,0.067,19,4.4,0
2024-08-01,Tous Les Jours,Éclair,44000.0,1,0.106,21,4.1,0
2024-08-01,Tous Les Jours,Croissant,30000.0,0,0.107,6,3.7,0
2024-08-01,Tous Les Jours,Red Velvet Cake,167000.0,1,0.115,7,4.2,0
2024-08-01,ABC Bakery,Tiramisu,169000.0,0,0.157,15,3.9,1
2024-08-01,ABC Bakery,Cheesecake,156000.0,0,0.099,22,4.6,1
2024-08-01,ABC Bakery,Macaron,30000.0,0,0.072,12,4.2,1
2024-08-01,ABC Bakery,Éclair,42000.0,0,0.198,12,4.0,1
2024-08-01,ABC Bakery,Croissant,20000.0,1,0.11,10,4.3,1
2024-08-01,ABC Bakery,Red Velvet Cake,197000.0,0,0.095,9,4.0,0
2024-08-01,Givral,Tiramisu,151000.0,0,0.188,6,3.7,1
2024-08-01,Givral,Cheesecake,129000.0,1,0.225,22,3.5,0
2024-08-01,Givral,Macaron,30000.0,0,0.144,10,4.3,1
2024-08-01,Givral,Éclair,41000.0,0,0.143,8,4.1,1
2024-08-01,Givral,Croissant,22000.0,0,0.083,11,4.5,1
2024-08-01,Givral,Red Velvet Cake,180000.0,0,0.241,19,4.4,1
2024-08-01,Local Bakery A,Tiramisu,150000.0,0,0.206,18,4.1,1
2024-08-01,Local Bakery A,Cheesecake,130000.0,0,0.081,17,4.8,1
2024-08-01,Local Bakery A,Macaron,28000.0,0,0.209,9,4.4,1
2024-08-01,Local Bakery A,Éclair,39000.0,0,0.183,24,4.2,1
2024-08-01,Local Bakery A,Croissant,23000.0,0,0.211,7,4.3,0
2024-08-01,Local Bakery A,Red Velvet Cake,177000.0,0,0.113,19,4.6,0
2024-08-01,Supermarket Chain,Tiramisu,97000.0,1,0.114,24,3.6,0
2024-08-01,Supermarket Chain,Cheesecake,85000.0,1,0.231,7,4.1,1
2024-08-01,Supermarket Chain,Macaron,21000.0,0,0.109,17,3.5,1
2024-08-01,Supermarket Chain,Éclair,30000.0,0,0.214,12,3.8,1
2024-08-01,Supermarket Chain,Croissant,18000.0,0,0.05,14,4.3,1
2024-08-01,Supermarket Chain,Red Velvet Cake,138000.0,0,0.247,12,4.0,0
2024-08-02,Paris Baguette,Tiramisu,213000.0,0,0.228,21,4.0,0
2024-08-02,Paris Baguette,Cheesecake,179000.0,0,0.081,3,4.3,1
2024-08-02,Paris Baguette,Macaron,36000.0,0,0.051,15,3.8,0
2024-08-02,Paris Baguette,Éclair,53000.0,0,0.139,21,4.0,1
2024-08-02,Paris Baguette,Croissant,32000.0,0,0.249,1,4.2,1
2024-08-02,Paris Baguette,Red Velvet Cake,231000.0,0,0.065,4,4.5,1
2024-08-02,Tous Les Jours,Tiramisu,205000.0,0,0.068,5,4.3,0
2024-08-02,Tous Les Jours,Cheesecake,176000.0,0,0.069,9,4.7,1
2024-08-02,Tous Les Jours,Macaron,36000.0,0,0.237,21,3.5,0
2024-08-02,Tous Les Jours,Éclair,53000.0,0,0.115,23,4.0,0
2024-08-02,Tous Les Jours,Croissant,30000.0,0,0.225,12,4.0,1
2024-08-02,Tous Les Jours,Red Velvet Cake,227000.0,0,0.231,5,3.7,0
2024-08-02,ABC Bakery,Tiramisu,168000.0,0,0.113,18,4.4,1
2024-08-02,ABC Bakery,Cheesecake,148000.0,0,0.204,23,4.6,1
2024-08-02,ABC Bakery,Macaron,29000.0,0,0.098,9,4.0,1
2024-08-02,ABC Bakery,Éclair,45000.0,0,0.208,4,3.9,1
2024-08-02,ABC Bakery,Croissant,26000.0,0,0.102,9,4.2,1
2024-08-02,ABC Bakery,Red Velvet Cake,189000.0,0,0.102,13,3.7,1
2024-08-02,Givral,Tiramisu,163000.0,0,0.072,14,4.4,0
2024-08-02,Givral,Cheesecake,138000.0,0,0.126,2,4.7,1
2024-08-02,Givral,Macaron,28000.0,0,0.05,4,4.5,1
2024-08-02,Givral,Éclair,41000.0,0,0.155,24,3.8,1
2024-08-02,Givral,Croissant,24000.0,0,0.202,19,4.6,0
2024-08-02,Givral,Red Velvet Cake,188000.0,0,0.123,20,4.7,0
2024-08-02,Local Bakery A,Tiramisu,140000.0,0,0.152,13,4.1,1
2024-08-02,Local Bakery A,Cheesecake,132000.0,0,0.067,23,3.6,0
2024-08-02,Local Bakery A,Macaron,27000.0,0,0.19,16,4.6,1
2024-08-02,Local Bakery A,Éclair,35000.0,0,0.131,13,4.7,0
2024-08-02,Local Bakery A,Croissant,23000.0,0,0.138,21,4.7,0
2024-08-02,Local Bakery A,Red Velvet Cake,160000.0,0,0.201,20,4.3,1
2024-08-02,Supermarket Chain,Tiramisu,125000.0,0,0.214,13,3.7,1
2024-08-02,Supermarket Chain,Cheesecake,75000.0,1,0.057,20,4.1,1
2024-08-02,Supermarket Chain,Macaron,16000.0,1,0.217,24,4.2,0
2024-08-02,Supermarket Chain,Éclair,24000.0,1,0.152,14,4.8,1
2024-08-02,Supermarket Chain,Croissant,18000.0,0,0.055,9,4.2,0
2024-08-02,Supermarket Chain,Red Velvet Cake,133000.0,0,0.13,19,4.0,1
2024-08-03,Paris Baguette,Tiramisu,223000.0,0,0.065,12,4.8,0
2024-08-03,Paris Baguette,Cheesecake,190000.0,0,0.168,17,3.8,1
2024-08-03,Paris Baguette,Macaron,39000.0,0,0.166,5,4.4,1
2024-08-03,Paris Baguette,Éclair,59000.0,0,0.071,15,3.7,1
2024-08-03,Paris Baguette,Croissant,34000.0,0,0.082,16,4.0,1
2024-08-03,Paris Baguette,Red Velvet Cake,251000.0,0,0.162,3,4.7,1
2024-08-03,Tous Les Jours,Tiramisu,211000.0,0,0.22,10,4.6,1
2024-08-03,Tous Les Jours,Cheesecake,181000.0,0,0.072,3,4.5,1
2024-08-03,Tous Les Jours,Macaron,39000.0,0,0.051,6,3.7,0
2024-08-03,Tous Les Jours,Éclair,55000.0,0,0.184,14,4.2,0
2024-08-03,Tous Les Jours,Croissant,24000.0,1,0.142,5,4.5,1
2024-08-03,Tous Les Jours,Red Velvet Cake,164000.0,1,0.112,24,4.5,1
2024-08-03,ABC Bakery,Tiramisu,171000.0,0,0.125,10,4.3,1
2024-08-03,ABC Bakery,Cheesecake,149000.0,0,0.233,15,4.3,1
2024-08-03,ABC Bakery,Macaron,32000.0,0,0.167,21,4.2,0
2024-08-03,ABC Bakery,Éclair,44000.0,0,0.139,21,4.3,1
2024-08-03,ABC Bakery,Croissant,28000.0,0,0.229,19,4.1,0
2024-08-03,ABC Bakery,Red Velvet Cake,200000.0,0,0.1,22,4.5,0
2024-08-03,Givral,Tiramisu,169000.0,0,0.073,12,3.9,0
2024-08-03,Givral,Cheesecake,145000.0,0,0.125,14,3.9,1
2024-08-03,Givral,Macaron,29000.0,0,0.205,6,4.6,1
2024-08-03,Givral,Éclair,43000.0,0,0.121,19,4.0,0
2024-08-03,Givral,Croissant,26000.0,0,0.138,13,4.3,1
2024-08-03,Givral,Red Velvet Cake,188000.0,0,0.119,21,4.7,0
2024-08-03,Local Bakery A,Tiramisu,162000.0,0,0.132,7,4.8,1
2024-08-03,Local Bakery A,Cheesecake,138000.0,0,0.127,15,3.8,1
2024-08-03,Local Bakery A,Macaron,29000.0,0,0.233,16,4.4,1
2024-08-03,Local Bakery A,Éclair,40000.0,0,0.203,21,3.8,0
2024-08-03,Local Bakery A,Croissant,25000.0,0,0.242,16,3.9,1
2024-08-03,Local Bakery A,Red Velvet Cake,177000.0,0,0.058,7,4.5,0
2024-08-03,Supermarket Chain,Tiramisu,125000.0,0,0.111,11,4.6,0
2024-08-03,Supermarket Chain,Cheesecake,103000.0,0,0.115,23,3.7,1
2024-08-03,Supermarket Chain,Macaron,23000.0,0,0.15,23,4.4,1
2024-08-03,Supermarket Chain,Éclair,32000.0,0,0.104,10,3.8,0
2024-08-03,Supermarket Chain,Croissant,20000.0,0,0.096,5,4.7,0
2024-08-03,Supermarket Chain,Red Velvet Cake,124000.0,1,0.173,21,4.6,1
2024-08-04,Paris Baguette,Tiramisu,225000.0,0,0.106,9,4.1,1
2024-08-04,Paris Baguette,Cheesecake,189000.0,0,0.126,20,4.0,0
2024-08-04,Paris Baguette,Macaron,38000.0,0,0.244,14,3.6,1
2024-08-04,Paris Baguette,Éclair,55000.0,0,0.188,2,3.9,1
2024-08-04,Paris Baguette,Croissant,33000.0,0,0.09,13,4.4,1
2024-08-04,Paris Baguette,Red Velvet Cake,249000.0,0,0.057,8,4.0,1
2024-08-04,Tous Les Jours,Tiramisu,213000.0,0,0.101,11,4.2,1
2024-08-04,Tous Les Jours,Cheesecake,173000.0,0,0.088,18,4.7,1
2024-08-04,Tous Les Jours,Macaron,38000.0,0,0.236,3,4.7,1
2024-08-04,Tous Les Jours,Éclair,54000.0,0,0.11,6,4.5,0
2024-08-04,Tous Les Jours,Croissant,31000.0,0,0.175,8,3.8,1
2024-08-04,Tous Les Jours,Red Velvet Cake,227000.0,0,0.053,11,3.6,0
2024-08-04,ABC Bakery,Tiramisu,173000.0,0,0.228,8,4.1,1
2024-08-04,ABC Bakery,Cheesecake,121000.0,1,0.223,22,4.8,1
2024-08-04,ABC Bakery,Macaron,31000.0,0,0.213,12,3.6,0
2024-08-04,ABC Bakery,Éclair,45000.0,0,0.142,22,4.0,1
2024-08-04,ABC Bakery,Croissant,27000.0,0,0.166,11,4.7,1
2024-08-04,ABC Bakery,Red Velvet Cake,193000.0,0,0.149,8,3.5,1
2024-08-04,Givral,Tiramisu,167000.0,0,0.171,4,4.3,0
2024-08-04,Givral,Cheesecake,109000.0,1,0.136,21,4.3,1
2024-08-04,Givral,Macaron,31000.0,0,0.245,4,4.4,0
2024-08-04,Givral,Éclair,44000.0,0,0.086,5,3.6,0
2024-08-04,Givral,Croissant,27000.0,0,0.165,17,4.1,1
2024-08-04,Givral,Red Velvet Cake,187000.0,0,0.084,17,4.0,1
2024-08-04,Local Bakery A,Tiramisu,162000.0,0,0.132,6,4.0,0
2024-08-04,Local Bakery A,Cheesecake,138000.0,0,0.169,18,3.9,0
2024-08-04,Local Bakery A,Macaron,28000.0,0,0.068,18,3.9,1
2024-08-04,Local Bakery A,Éclair,40000.0,0,0.195,14,4.2,1
2024-08-04,Local Bakery A,Croissant,24000.0,0,0.146,2,3.7,1
2024-08-04,Local Bakery A,Red Velvet Cake,178000.0,0,0.214,21,4.0,1
2024-08-04,Supermarket Chain,Tiramisu,123000.0,0,0.184,4,3.9,0
2024-08-04,Supermarket Chain,Cheesecake,91000.0,1,0.072,8,4.2,1
2024-08-04,Supermarket Chain,Macaron,21000.0,0,0.245,22,4.6,0
2024-08-04,Supermarket Chain,Éclair,32000.0,0,0.099,3,4.1,0
2024-08-04,Supermarket Chain,Croissant,19000.0,0,0.142,19,4.5,1
2024-08-04,Supermarket Chain,Red Velvet Cake,138000.0,0,0.241,6,4.2,1
2024-08-05,Paris Baguette,Tiramisu,212000.0,0,0.223,4,4.3,1
2024-08-05,Paris Baguette,Cheesecake,133000.0,1,0.082,20,4.4,1
2024-08-05,Paris Baguette,Macaron,38000.0,0,0.159,10,3.7,0
2024-08-05,Paris Baguette,Éclair,51000.0,0,0.18,13,4.0,1
2024-08-05,Paris Baguette,Croissant,31000.0,0,0.1,23,3.7,1
2024-08-05,Paris Baguette,Red Velvet Cake,228000.0,0,0.153,21,3.8,1
2024-08-05,Tous Les Jours,Tiramisu,205000.0,0,0.158,4,4.2,1
2024-08-05,Tous Les Jours,Cheesecake,168000.0,0,0.19,16,4.2,1
2024-08-05,Tous Les Jours,Macaron,35000.0,0,0.199,5,4.3,0
2024-08-05,Tous Les Jours,Éclair,53000.0,0,0.234,6,4.6,1
2024-08-05,Tous Les Jours,Croissant,31000.0,0,0.141,10,4.4,1
2024-08-05,Tous Les Jours,Red Velvet Cake,221000.0,0,0.118,18,4.2,1
2024-08-05,ABC Bakery,Tiramisu,168000.0,0,0.091,10,4.5,0
2024-08-05,ABC Bakery,Cheesecake,153000.0,0,0.135,15,3.8,0
2024-08-05,ABC Bakery,Macaron,23000.0,1,0.125,2,4.7,1
2024-08-05,ABC Bakery,Éclair,42000.0,0,0.198,17,4.1,0
2024-08-05,ABC Bakery,Croissant,26000.0,0,0.125,17,4.5,1
2024-08-05,ABC Bakery,Red Velvet Cake,181000.0,0,0.215,24,4.1,1
2024-08-05,Givral,Tiramisu,155000.0,0,0.229,7,3.6,1
2024-08-05,Givral,Cheesecake,139000.0,0,0.062,2,4.1,1
2024-08-05,Givral,Macaron,28000.0,0,0.231,13,4.6,0
2024-08-05,Givral,Éclair,33000.0,1,0.163,2,4.4,0
2024-08-05,Givral,Croissant,24000.0,0,0.225,7,4.2,1
2024-08-05,Givral,Red Velvet Cake,169000.0,0,0.113,3,4.0,0
2024-08-05,Local Bakery A,Tiramisu,153000.0,0,0.116,2,4.7,1
2024-08-05,Local Bakery A,Cheesecake,133000.0,0,0.052,19,4.2,1
2024-08-05,Local Bakery A,Macaron,26000.0,0,0.199,24,4.8,1
2024-08-05,Local Bakery A,Éclair,39000.0,0,0.082,12,4.5,1
2024-08-05,Local Bakery A,Croissant,24000.0,0,0.243,11,3.6,0
2024-08-05,Local Bakery A,Red Velvet Cake,165000.0,0,0.053,10,4.6,0
2024-08-05,Supermarket Chain,Tiramisu,119000.0,0,0.226,21,4.0,1
2024-08-05,Supermarket Chain,Cheesecake,104000.0,0,0.17,7,4.2,0
2024-08-05,Supermarket Chain,Macaron,22000.0,0,0.098,18,4.3,1
2024-08-05,Supermarket Chain,Éclair,30000.0,0,0.133,2,4.4,0
2024-08-05,Supermarket Chain,Croissant,18000.0,0,0.089,21,4.6,1
2024-08-05,Supermarket Chain,Red Velvet Cake,124000.0,0,0.158,15,3.9,1
2024-08-06,Paris Baguette,Tiramisu,219000.0,0,0.131,10,3.8,1
2024-08-06,Paris Baguette,Cheesecake,187000.0,0,0.107,15,4.4,0
2024-08-06,Paris Baguette,Macaron,28000.0,1,0.201,22,4.4,1
2024-08-06,Paris Baguette,Éclair,54000.0,0,0.189,15,4.8,0
2024-08-06,Paris Baguette,Croissant,32000.0,0,0.216,10,3.6,1
2024-08-06,Paris Baguette,Red Velvet Cake,185000.0,1,0.092,6,3.5,1
2024-08-06,Tous Les Jours,Tiramisu,211000.0,0,0.166,1,4.7,0
2024-08-06,Tous Les Jours,Cheesecake,175000.0,0,0.198,20,3.6,0
2024-08-06,Tous Les Jours,Macaron,35000.0,0,0.094,6,4.2,0
2024-08-06,Tous Les Jours,Éclair,52000.0,0,0.141,3,4.3,1
2024-08-06,Tous Les Jours,Croissant,30000.0,0,0.135,18,4.1,0
2024-08-06,Tous Les Jours,Red Velvet Cake,234000.0,0,0.091,23,4.7,1
2024-08-06,ABC Bakery,Tiramisu,171000.0,0,0.123,4,4.4,0
2024-08-06,ABC Bakery,Cheesecake,140000.0,0,0.248,14,4.1,0
2024-08-06,ABC Bakery,Macaron,29000.0,0,0.096,13,3.8,0
2024-08-06,ABC Bakery,Éclair,43000.0,0,0.148,11,4.0,1
2024-08-06,ABC Bakery,Croissant,25000.0,0,0.233,5,4.7,1
2024-08-06,ABC Bakery,Red Velvet Cake,182000.0,0,0.134,18,4.8,1
2024-08-06,Givral,Tiramisu,132000.0,1,0.055,9,4.3,1
2024-08-06,Givral,Cheesecake,138000.0,0,0.135,6,4.1,1
2024-08-06,Givral,Macaron,23000.0,1,0.119,18,4.1,1
2024-08-06,Givral,Éclair,40000.0,0,0.184,13,4.2,1
2024-08-06,Givral,Croissant,26000.0,0,0.163,2,3.7,0
2024-08-06,Givral,Red Velvet Cake,177000.0,0,0.235,19,4.0,1
2024-08-06,Local Bakery A,Tiramisu,157000.0,0,0.209,8,4.4,1
2024-08-06,Local Bakery A,Cheesecake,128000.0,0,0.076,5,3.8,0
2024-08-06,Local Bakery A,Macaron,20000.0,1,0.136,5,4.5,1
2024-08-06,Local Bakery A,Éclair,38000.0,0,0.216,16,4.5,1
2024-08-06,Local Bakery A,Croissant,23000.0,0,0.09,11,4.0,1
2024-08-06,Local Bakery A,Red Velvet Cake,171000.0,0,0.063,9,4.1,0
2024-08-06,Supermarket Chain,Tiramisu,124000.0,0,0.066,12,4.3,1
2024-08-06,Supermarket Chain,Cheesecake,104000.0,0,0.23,3,4.3,1
2024-08-06,Supermarket Chain,Macaron,21000.0,0,0.056,22,4.8,1
2024-08-06,Supermarket Chain,Éclair,30000.0,0,0.188,8,3.6,1
2024-08-06,Supermarket Chain,Croissant,18000.0,0,0.206,11,4.5,0
2024-08-06,Supermarket Chain,Red Velvet Cake,107000.0,1,0.234,23,4.2,0
2024-08-07,Paris Baguette,Tiramisu,209000.0,0,0.187,22,4.3,1
2024-08-07,Paris Baguette,Cheesecake,153000.0,1,0.077,1,4.8,0
2024-08-07,Paris Baguette,Macaron,38000.0,0,0.205,23,4.0,1
2024-08-07,Paris Baguette,Éclair,51000.0,0,0.239,19,3.9,0
2024-08-07,Paris Baguette,Croissant,30000.0,1,0.122,19,4.3,1
2024-08-07,Paris Baguette,Red Velvet Cake,241000.0,0,0.202,19,4.5,1
2024-08-07,Tous Les Jours,Tiramisu,209000.0,0,0.193,11,4.5,0
2024-08-07,Tous Les Jours,Cheesecake,174000.0,0,0.115,19,3.8,0
2024-08-07,Tous Les Jours,Macaron,36000.0,0,0.198,8,4.0,1
2024-08-07,Tous Les Jours,Éclair,49000.0,0,0.097,20,3.9,0
2024-08-07,Tous Les Jours,Croissant,31000.0,0,0.099,7,3.6,1
2024-08-07,Tous Les Jours,Red Velvet Cake,221000.0,0,0.05,7,3.6,1
2024-08-07,ABC Bakery,Tiramisu,171000.0,0,0.166,18,4.2,0
2024-08-07,ABC Bakery,Cheesecake,144000.0,0,0.183,20,4.3,1
2024-08-07,ABC Bakery,Macaron,29000.0,0,0.153,23,4.1,1
2024-08-07,ABC Bakery,Éclair,42000.0,0,0.124,2,3.8,1
2024-08-07,ABC Bakery,Croissant,25000.0,0,0.198,2,3.8,0
2024-08-07,ABC Bakery,Red Velvet Cake,189000.0,0,0.224,11,3.7,1
2024-08-07,Givral,Tiramisu,163000.0,0,0.129,4,4.1,1
2024-08-07,Givral,Cheesecake,137000.0,0,0.146,3,3.5,0
2024-08-07,Givral,Macaron,29000.0,0,0.191,6,4.1,1
2024-08-07,Givral,Éclair,35000.0,1,0.088,6,3.7,1
2024-08-07,Givral,Croissant,24000.0,0,0.2,21,4.3,1
2024-08-07,Givral,Red Velvet Cake,187000.0,0,0.235,19,3.8,0
2024-08-07,Local Bakery A,Tiramisu,159000.0,0,0.069,18,4.5,1
